decimals,id,name,symbol
18,0x005575964248bdd1c2defe956da018dd2ad98699,BreakFree,JAILMIM
18,0x005620ed3681504dd0550d48f79ec8822452ce7b,ACE Token,ACE
18,0x0056412816527d7d3a4f374e03b858a2c049e648,Etherethum,ETM
18,0x0058caee633c9e66de89dbb6be18723096d17972,MarsToiletPaper,MTP
18,0x0059a9548def80d850a27ffdc9f1c2410bcab512,Kill The Jeets,KTJ
9,0x005a504ed2bcc294bcde4516f43676760a72d827,test,mkmkm
9,0x005b103d2b06ce9591dccaec3d0f2b76de92a2e3,DUO,DUO
18,0x005d624efe3633d5265482aa646dfb28c78bc8aa,Adolf Jive,HITSY
18,0x005e13c67f1d9d341194d902ec6f9e3c4b8b4444,Binance Mascot,PHIL
18,0x005f1550dea4ea2c2ce125067c66d46418d322ff,loong,LOONG    
18,0x006021a8dc587bde50fb79a8521e35c04ad3e59e,Skarfacr,12345678
18,0x00604e121d8204d25d702589b2a7ca8369b9579c,dbncjen,sjueoklf
18,0x006169eea3578ef6b4e29bd3fd678bff9d2f7404,Assassin's Creed ,CREED
18,0x0061f0166340831743ca0cd57c04fc1b2b5f101a,MattiX,MtX
18,0x0063740c657e8f77a51151dc77cb7b55419db7e0,WIF,WIF
18,0x006471d8ba24dd4b2732093424902d03bf5bfc71,SK Token,SK
18,0x00676ac489805e6d2154d33b39d14bf702ac4596,$ValorBSC,$VLR
18,0x00684ed3420acf23a63407c2ea762c0343133d25,BANANA,BNN
5,0x00691529094e8212a5a1df54186b96cbdf9d85bb,QuantumCoin,QTC
18,0x00694a7f1a348498fac89a87683337f9299ecf00,Sniff Coin,SNIFF
18,0x0069946b3691e1567683e405bde38df518a5a9c5,Popeye,BIGP
18,0x006acfa8a27c1dca33e76547e27dc36971be8bed,TopG,TOPG
18,0x006c0f280651e041e9d169e3f8753da56eec7e68,garu444,sdfsw
18,0x006d99b60230ca6af60bf521cb8ff867065916fe,hello,hello
18,0x007621235fc6a6539784beea2dd85640bccf3610,Cyber Shrek,SHREKAI
18,0x0076c3d3be450c929c6b01f1b356b83d1b2b42d6,bdirg,biuer
8,0x0078d18a0de72b2a442b9ba4e0b217ca02821684,DUST-T,DUST-T
18,0x007a3180070f7537255d237f548c635d62949de5,BunnyBite,$K
9,0x007d519bb9eade882498d394f80617bff2493d71,Theta Fuel,TFUEL
9,0x007e37dc255808624bc49d9fbca7120be2331f01,Heroes of Mavia,MAVIA
18,0x007e4f44217a7887975e360ca425cdd7342ad8db,CZ 🔶 BNB,CZ
18,0x007fffbf7ccd0cfa6eeeb5a4a0181f1601ded334,MyToken,SBR
18,0x00804e8a83825e930a71fef2749b505a6e1c05d3,LBD,LBD
18,0x008105d3d143774dd325f59f3e166e2d88888888,DNA,DNA
18,0x00818f73bf306cba662452622ffa99c4ed3159e7,LayersZero,ZRO
18,0x008367408fbdcfbec8491cbb264164d19f8b512e,ee,efe
18,0x008383ec461450eeecb6ef5ac36d95e221ad006e,Reverse Floki,IKOLF
18,0x0083f718a1c319e11e1d895de585b8156d22abe3,SYRA,SYRA
18,0x0085c014256e6cd2dcb76f73937e37a23de075e4,MANTA NETWORK,MANTA
18,0x0086713dac345caedd278334a66f8048b2141406,Good Morning,GM
18,0x008749279f241cafd9f3eaf1b5791ed2549de906,Aleo,Aleo
18,0x0088666abbee18ebaa3e4ccc17cc1a498746c7f2,blum,blum
18,0x008b5a726cae81df006c141bc91167ee41362bab,NOTMAG,NOTMAG
18,0x008c82cb9530d97ea7ee4845e14cc80a75ece7c3,Ultiverse GameFi,ULTC
18,0x008ef50e6db7e4bfaba13d78cf387208bd17953f,GRAdoge,GDOGE
18,0x00915617edaae845a6a70215635d3ef26a37603c,onchain AI,AI
18,0x00916a6c57ce14077b0d0a7d91c2fd87a9fe0015,JESUSToken,JESUS
18,0x00977896ea42664a17894a83d8a9685860b9d8a4,Armed Shark,SHKWIN
