id,token0_id,token0_name,token0_symbol,token1_id,token1_name,token1_symbol,txCount,volumeUSD
0x100202a4e35d8170ea26168f8d6fee040b93cd30,0x639881485e877daa5d5e6610dcb940d4e02a7cb8,Pyth Network,PYTH,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,23,9.182369444254707925092974051853938
0x10030af66f4965fe70adec93c72cc74ee6bd8f79,0x210c7d238bb66db421764acda138c5e8777b294b,FlaminGo,FLGO,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,6,0
0x1003198a8dcf8187aea586f861d6bc7a647d90f2,0x9a92b2571712a01f29ad5242fbb89293ee4fa0e0,Cuckoo's Coin,NEST,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1003c31930b614ae61907059578a859f0e74f63a,0x96dbe17fdaf5f95a6f97f0126ecaf6527e1f06e8,CZMemorialCoin,CZMC,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1007bf60790f9779896b864f94e82fbac957c206,0x1199990d570728cbdda5fc05cabba9efa51432ae,BNB Smart Chain ,BSC,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x10098d4bd7d3763cb317a9eea7b8c1827e626879,0x6aa217312960a21adbde1478dc8cbcf828110a67,Spintop,SPIN,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,2980,30111.70706643860742466249547582352
0x100a152b566dff007bf10ccf76e6b468beb59d94,0x1c45366641014069114c78962bdc371f534bc81c,binancedog,binancedog,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,50467,16337868.04313223359517174073166051
0x100a6c70c7271eead5fdd22497d73396d80d7fd5,0xb834acc851d80b4b955e5d397168c7f845b9a19d,SCACX,ZSDAQS,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x100c003061e98396e25e3ab0df8fc76c8e627c7f,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd83e054bc4ca11aa90ba4a96a3a0f23f2da4b5ec,KRYPTOS,K4,0,0
0x100d78630a61c1bdd5a04755f2b6b58c04011266,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd240bcbf6e2f7ea02a957a1dc0dc39daa358883f,Meme Real,BRLT,6,3.936904591427921320984846673347358
0x100f4ae9666e290f51b4c81735eee6a1de77d529,0x8996fed01ce4c23f9ef3f50ac953eda1895e0754,Mufti Mint,MFT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,2,0
0x1010a23ff50e510fb9c7ea08942cb1950389a877,0x1c99511fb378b253ea5a6a77ac62ab1a456844ec,BNB Maestro,Meastro,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x1010baf8a3ffd9fa7938eb5695c6fd16bdb5f9bb,0x4c9108ca4f209e8e1f19c96014c77b1f58cc6694,Phogra,Pogra,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x10119d8cfc0518bef975d805686762de57ce10c8,0xe9e7cea3dedca5984780bafc599bd69add087d56,BUSD Token,BUSD,0xf9760639ba6737ef114aa3453cb2fba3720f74b8,Koi Finance,Koi,838,108408.547099374482832008772149276
0x1011bb347ef22de9fcc6aeb05165f5f77d361638,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0x6587eff07d9ae00f05fae2a3a032b2c1a1dfce41,Freedogs,FREEDOG,5,0
0x10121a13c122b8e385851ce13030fef934fef012,0x0ea4b22c24ea6ea273f07fa4b557c44e1470d8d2,HMSTR,HMSTRKMBAT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x1012aae680268573ff386417d48810b2b46db8a0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd257a9427a16f586c6ed39a9a6177c00cf45c46b,Yum party,YUMS,5,3.871867443459489757818923881438903
0x1012e9929c501167f763f8029d1496a3feb62889,0xacb87d1bd0a491463575ff7c2989ed2da1da9c79,Elemental Guardians,ELGHT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x101339f0ad4dc97c5fedb3782aad52070dde7f8d,0x0cf8e180350253271f4b917ccfb0accc4862f262,Bitcoin BR,BTCBR,0x62cc01f9bbcf0b60d4ebcfde456e95cd5ebf9495,Bitcoin Farm,BTCFARM,13,0
0x1013de8c7ee1a011a8b62754cd9c82368de02bc9,0x7d137bf41404b2946dd4658b3b8568aa423e5b24,rea,sad21,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x10144698586b38bbff265086917bc6187e5c8f84,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xf0b6e29c429bbb8e1448340f0776be933805344e,United Emirate Decentralized Coin,UEDC,2,0
0x1014b21b709f7ec5f6c7567a77f0dd09a4f032c1,0x3b126d8a3fe3d75611557c079a55bb53cc6e16dc,Small Vibe Shift,MOOD1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1014eac1074f5382db7dd20c4185ec88f5e54af3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xdf82d525a786fe9a5286eb29d4851a1e83e35ad3,Imaginary Token,IT,308,11.63960349244240250182702755392565
0x1016cc672a843ddea41bf2123c5642032884a760,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xdb5c508ea35e28fe7500c550fbecd8ce2c44267f,LACASA,LCP,0,0
0x10170cc224f04a0a287ae2f0d78fc82f8dfbf3fe,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,BTCB Token,BTCB,0xc335df7c25b72eec661d5aa32a7c2b7b2a1d1874,Ice,ICE,53,417.4114678635411648639384982495621
